reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText,overall_new
A1JCI6K6DZCBM6,B00SCF12UW,-1,1,4,Cute dog. A little smaller than I thought. And eye seemed a little chipped. Not sure if it was played with or it fell. Def needed better packaging. But overall ok dog,Cute dog . Not sure if it was played with or it fell . Def needed better packaging . But overall ok dog,4.000000
A2ESDYUBU5ZTEZ,B00ITOAWQG,-1,1,5,"paid too much, but couldn't get it anywhere else at Christmas time!","paid too much , but could not get it anywhere else at Christmas time !",5.000000
A2N9ERYOR1JRDW,B00000K3BR,-1,1,4,My kids loved this. Only issue is base is not strong and wobbles/breaks often during play. If it didn't need to be fixed so often it would be the perfect toy.,My kids loved this . Only issue is base is not strong and wobbles / breaks often during play . If it did not need to be fixed so often it would be the perfect toy .,4.000000
A3USY51RWRO2P3,B00JPOPOSA,1,-1,3,Not exactly as described and the stitching isn't the best but regardless my son loves them but for the price could be a little bigger and better made..  other than that if hour child likes TMNT I'd sag give them a try!!,and the stitching is not the best but regardless my son loves them and better made ..   other than that if hour child likes TMNT I would sag give them a try ! !,3.000000
A2TYNQFN8I0WBN,B00U5MVOX0,1,-1,1,This thing pops apart at every joint. Such a bummer as its so awesome for little guys.,Such a bummer as its so awesome for little guys .,3.000000
A2503LT8PZIHAD,B00TF8Z7C4,-1,1,4,"We have found most of the Thames & Kosmos building kits to be challenging and fun.  This robotics machine takes it up an extra level.

This kit is more than building the robot, or 8 robots, as the case may be.  This toy also requires some programming to get the robot to do what you want it to do.  I found that infinitely more interesting than a lot of the Knex toys that are very difficult to put together and take apart.  The idea might sound intimidating but most children have programming skills from school and are learning hacking from Minecraft, et al.

I find it fascinating to watch our ten year-old work on these kits by Thames and Kosmos.  It requires a depth of concentration that he doesnt normally need to draw on, not in his normal school activities or online or even Minecrafting.  He skipped right over the easy to assemble SpyBot and went straight to the harder Beetle.  That was the one that fascinated him.

The app was not downloadable to my Fire phone but it does work on my iTouch 5 and our iPad.  We were also able to download it on an android device.",We have found most of the Thames & Kosmos building kits to be challenging and fun . This toy also requires some programming to get the robot to do what you want it to do . that infinitely more interesting than a lot of the Knex toys that are very difficult to put together The idea might sound intimidating I find it fascinating to watch our ten year - old work on these kits by Thames He skipped right over the easy to assemble SpyBot and went straight to the harder Beetle . that fascinated him . The app was not downloadable to my Fire phone but it does work on my iTouch 5,4.000000
A2DVTRVXWGVX6Q,0545561647,-1,1,5,Cool craft but is a lot of work and quite messy. The puppies are cute but there is a lot to clean up when you're done!,Cool craft but is a lot of work and quite messy . The puppies are cute but there is a lot to clean up,5.000000
A1EOURZROJ0R6,B017B1BXKG,1,-1,3,"Much smaller than I would have imagined. Both this for a birthday gift, but it did not look nearly substantial enough to give. While legos are a classic toy and the parts and pieces are useful and fun to play, the box itself is on the tinier side. Important to note if purchasing this as a gift.","Both this for a birthday gift , but it did not look nearly substantial enough to give . While legos are a classic toy and pieces are useful and fun to play , the box itself is on the tinier side . Important to note if purchasing this as a gift .",4.000000
A3SQUFSN4PTZ6W,B00MNXAJHQ,-1,1,5,I bought this for my son because he doesn't have a morbot. Now he probably has like 30 bumblebees,Now he probably has like 30 bumblebees,5.000000
ADLCI6I2QOTRS,B001OXUM78,1,-1,3,"My daughter loved it, however it seemed overpriced for what you actually get, she finished the whole project in about 30 mins.","My daughter loved it , however it seemed overpriced for what you actually get , she finished the whole project in about 30 mins .",3.000000
A5VLIME01RLAA,B00CFELV48,-1,1,5,its worth double the price,its worth double the price,5.000000
A337RPJ90O7XHK,B00IWOI45Y,-1,1,4,"Good for my 5 year old but as another reviewer commented, it tips and falls apart quite easily. The top bar with the saw just pops off the vehicle very easily, causing frustration. My younger son has more difficulty with it but even the older one asks for help the put the piece back on all the time. The vehicle itself is much more stable when connected to the other Octo-Claw or Octo-Crane vehicle.","Good for my 5 year old and falls apart quite easily . The top bar with the saw just pops off the vehicle very easily , causing frustration . My younger son has more difficulty with it but even the older one asks for help the put the piece back on all the time . The vehicle itself is much more stable",4.000000
A39KAAOUV3QZZJ,B000PGRXG8,-1,1,5,Blew up fine and grandson will try it out today !!!!,Blew up fine,5.000000
AVTUBM9S7Q156,B00GBJOKEG,1,-1,1,"This is how I recived my Revell cuda
I used a sharpie to show depth becase camera can't  just focus on white Styrene",This is how I recived my Revell cuda I used a sharpie to show depth becase camera can not   just focus on white Styrene,1.000000
A3URPM3S0KI923,B00CYFFQLC,1,-1,3,The toys is very neat and very interactive but it will not connect with the furby boom app.,The toys is very neat but it will not connect with the furby boom app .,3.000000
A2EOJCX50I8E6W,B000UFEGUK,1,-1,3,"It is a great little book but like others say, the marker did scratch our book on the first use! We got other pens from other books that are softer on them. Great book though it's super cute. Just wish the marker were better, then I'd give it 5 stars.","It is a great little book but like others say , the marker did scratch our book on the first use ! that are softer on them . Great book though it is super cute . Just wish the marker were better , then I would give it 5 stars .",3.000000
A2ZN12RFRTKXAX,B00TY40XTG,-1,1,5,"I purchases this couch and then realized there were other options that I wanted instead, well turns out I ended up being sent the wrong couch but it was the one I wanted so I guess a good mistake, but regardless my son loves this thing and it has almost become his new bed","that I wanted instead , well turns out I ended up being sent the wrong couch so I guess a good mistake , but regardless my son loves this thing",5.000000
A3DUXVW0LY7U1I,B00ZSLZIM6,1,-1,3,"Smaller than expected but fit my 18month old fine. Don't expect this to last, but for the price I didn't think it was going to anyway. My 4 year old nephew loves it even tho it is way too small for him.",but fit my 18month old fine . My 4 year old nephew loves it even though it is way too small for him .,3.000000
AR8OV3EO1DQDQ,B013EY0JEA,1,-1,3,Fun toy.  Kids Love it.  Fire flap broke at clamp during installation and is held on by tape as super and gorilla glue wouldn't hold the piece together.  Item is too new in FP stock that they don't have replacement parts yet available.,Fun toy . Kids Love it . Fire flap broke at clamp during installation and is held on by tape as super yet available .,3.000000
A26BDXG9KVH7SU,B0007WFGO6,1,-1,1,"<div id=""video-block-R2WGQODEA5XUQF"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/D1N3Z8IoMoS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/81DyLwZbFuS.png"" class=""video-slate-img-url"">Because this is an audio product I decided to do a video review.  It's my first one so please bear with me.  The sound isn't as good as I would like it to be but I feel I can still be understood.  This should help you decide whether or not you should purchase this item for your child.","< div id=""video - block - R2WGQODEA5XUQF "" class=""a - section a - spacing - small a - spacing - top - mini video - block""></div><input type=""hidden "" name= "" "" value=""https://images - na.ssl - images - amazon.com / images / I / D1N3Z8IoMoS.mp4 "" class=""video - url""><input type=""hidden "" name= "" "" value=""https://images - na.ssl - images - amazon.com / images / I/81DyLwZbFuS.png "" class=""video - slate - img - url"">Because this is an audio product I decided to do a video review . It is my first one so please bear with me . The sound is not as good as I would like it to be This should help you decide whether",1.000000
APVLI8PO3OAPN,B007Y408PW,1,-1,3,"Love that this dress exists, but the quality is lacking. I'd happily spend a little more for a dress that was at least properly hemmed.",Love but the quality is lacking . I would happily spend a little more for a dress that was at least properly hemmed .,3.000000
A3PFTIOIAZOPCG,B000WQZD9U,1,-1,3,"8 month old kept dipping her head down to try to drink water, and the floatie was too big/loose to let her just float on her own without me supporting her. My baby is a solid chunk, too...I guess it's made for older babies.","and the floatie was too big / loose to let her just float on her own without me supporting her . My baby is a solid chunk , too ...",4.000000
A2KJA584QC523I,B00M3FAFW8,-1,1,4,Some guitars would not hold air.,Some guitars would not hold air .,4.000000
AL1AQWGA146ZA,B00MIRW3LM,1,-1,3,My grand daughter loves her mermaid princess but gets frustrated because the colors don't really change unless she sinks it under the water in the bath tub and holds it there for a while.,My grand daughter loves her mermaid princess but gets frustrated,3.000000
A2WUR8BFH27GXM,B01577D8MC,-1,1,5,"Great 1vs1 dueling game similar to Magic or Hearthstone.  What makes this game unique is being able to play any card from your deck instead of having to draw.  Combat is done with dice which I enjoy.
The rules are very simple and easier to learn than any other game of this genre IMO.
What can be confusing is the difference between Mage Wars, Mage Wars Arena, and this game - Mage Wars Academy.
Mage Wars and MWArena are, for the most part, the same game.  Arena is the ""rebranding"" of the original Mage Wars which uses a board and a more tactical and complicated game in that there are a few more rules and strategies to take into consideration.
Mage Wars Academy is the ""lite"" version and a standalone game.  It has no board so plays more like a typical dueling game and sessions are much faster.
There are a ton of options as far as cards you can use.  It has suggested starter decks but you can customize them using a point system.  If you decide to move up to Arena you can use the cards from Academy but cannot go backwards (Arena cards will not work in Academy).  If you're an Arena player wondering if there are a good cards here you can use most of the feedback I have seen is that there are only a few worth having.  However if even if you are an Arena player you may want to consider getting Academy if want something to play with friends who you thank may find Arena too overwhelming.
As far as critiques there are a few I can offer but don't break the game at all.  1. Box is small hard to fit everything especially if you sleeve your cards. Personally I don't use the spellbooks so I made room that way.  2.  Would have been cool to include both a male/female version of the spellcasters.  Could have put them on flipside of character card.
All in all great game.  Looking forward to expansions.","Great 1vs1 dueling game similar to Magic What makes this game unique is being able to play any card from your deck instead of having to draw . Combat is done with dice which I enjoy . and easier to learn than any other game of this genre I AM GOING TO . What can be confusing is the difference between Mage Wars , Mage Wars Arena , and this game - Mage Wars Academy . Mage Wars Arena is the "" rebranding "" of the original Mage Wars and complicated game in Mage Wars Academy is the "" lite "" version It has no board so plays more like a typical dueling game and sessions are much faster . but can not go backwards ( Arena cards will not work in Academy ) . If you are an Arena player wondering if there are a good cards here you can use most of the feedback I have seen is that there are only a few worth having . However if even if you are an Arena player you may want to consider getting Academy if want something to play with friends who you thank may find Arena too overwhelming . but do not break the game at all . Box is small hard to fit everything especially if you sleeve your cards . 2 .   Would have been cool to include both a male / female version of the spellcasters . All in all great game .",5.000000
A11KU6BB1LU63N,B00G7L0Q1E,1,-1,2,"Good for the price, but super small.","Good for the price , but super small .",2.000000
A23GI8RZPK93F2,B00FBWFVK6,-1,1,4,"Why do kids like dogs who can poop?  No clue.  Warning however, not all the treats and poop can fit in the dog, so some is loose... and just gets lost.  I don't see a way to get replacement treats and poop and these things are tiny!  So it's made to be a self limiting toy.  Thanks barbie!","Why do kids like dogs No clue . Warning and poop can fit in the dog , so some is loose ... and just gets lost . Thanks barbie !",4.000000
A2QUQR8Y8MWJ8F,B01AC7SF7K,-1,1,5,Got this for my niece. I liked it unknown if she likes it but then again she is only 6 months old.,I liked it unknown if she likes it,5.000000
A3S8P20F52HP78,B00LHGAV00,1,-1,2,"It broke on first use, but my student can be rough with his toys. When it was delivered it looked great.","It broke on first use , but my student can be rough with his toys . When it was delivered it looked great .",3.000000
AKFFQL9ZT0VMT,B00WHU5GJG,-1,1,5,"this is a HUGE drone, but be sure to spend a couple of boxs in batterys you are going to need it.... I highly RECOMMEND this drone.","this is a HUGE drone , but be sure to spend a couple of boxs in batterys you are going to need it .... I highly RECOMMEND this drone .",5.000000
A3A0RD7HJCXACA,B01E3JK3LY,1,-1,3,"My husband and I were looking for a float for our 1 year old son to block the sun. As much as we like how much more stable this float holds up compared to others, the sun block part of the float continues to deflate. The rest of the float is fine. There is no hole. So I am guessing it keeps deflating due to the heat. Happy with the float itself though.","My husband and I were looking for a float for our 1 year old son to block the sun . and I were looking for a float for our 1 year old son to block the sun . As much as we like how much more stable this float holds up compared to others , the sun block part of the float continues to deflate . The rest of the float is fine . There is no hole . Happy with the float itself though .",3.000000
A1L9JYDSND2PHM,B001QVI94G,1,-1,2,"My toddler loves the vehicle shapes, and it's good for his hand eye coordination to practice fitting the pieces back in. But we'd only had it for a week or so before the pieces are all totally destroyed around the edges.  Of course my teething toddler is going to put them in his mouth. I didn't expect the paint to chip off quite as much as it already has.","My toddler loves the vehicle shapes , and it is good for his hand eye coordination to practice fitting the pieces back in . or so before the pieces are all totally destroyed around the edges .",4.000000
A9LBLQNZCEW59,B0001YH03U,1,-1,3,"These are cute, but definitely better for older kids who can take care of fragile things. The part of the bed that the doll lays on is really just paperboard and has been broken and taped twice, once because my 2-year-old tried to use the beds as a step stool and once because a rowdy child fell on it. For my wild house with small children I wish I would have paid twice as much to get all-wood ones.","These are cute , but definitely better for older kids who can take care of fragile things . and has been broken because a rowdy child fell on it . For my wild house with small children I wish I would have paid twice as much to get all - wood ones .",3.000000
A22IDP8YERZ79X,B00IFVH2RU,-1,1,4,"I am a huge PvZ fan, and this set is amazing.  I had so much fun putting it together with my kids and testing it out.  We ran into a few issues, but since it was my first time playing with a set like this I will consider them to be my issues.  1.  The zombie's arms have different sized peg holes to attach to the bodies, and I pushed too hard on one without realizing this, and broke it.  But hey, they're zombies so losing an arm isn't a big deal.  Also, I did the stickers the wrong way, but the adhesive was forgiving enough to let me try it again.

The only reason I am giving this 4 stars instead of 5 is that the flower we got doesn't shoot as forcefully as I'd hoped it would.  Maybe defective, but I wanted to note that.","I am a huge PvZ fan , and this set is amazing . I had so much fun putting it together with my kids We ran into a few issues , but since it was my first time playing with a set like this I will consider them to be my issues . The zombie 's arms have different sized peg holes to attach to the bodies , and I pushed too hard on one without realizing this , and broke it . But hey , they are zombies so losing an arm is not a big deal . Also , I did the stickers the wrong way , but the adhesive was forgiving enough to let me try it again . The only reason I am giving this 4 stars instead of 5 is that the flower we got does not shoot as forcefully as I would hoped it would . Maybe defective ,",4.000000
A33CR65JEV1TJ4,B00BU7QHSG,-1,1,4,ok toy,ok toy,4.000000
A235XPVX4BB2NO,B00DOQCWF8,-1,1,5,We bought this whole series! The animals were a favorite so we got 2.,The animals were a favorite so we got 2 .,5.000000
A1DPFANMV93VAB,B014DEIBR2,-1,1,4,"Barbie dolls are barbie dolls, but this one was bought because my granddaughter will be a flower girl in an upcoming wedding.  I didn't want a collectors doll, just one she could play with.  This fit the bill.  There aren't a lot of bride dolls out there, so my choice was limited.","I did not want a collectors doll , just one she could play with . This fit the bill . There are not a lot of bride dolls out there , so my choice was limited .",4.000000
AI4HL6YT04GKE,B000IOK5I0,-1,1,5,Our son had been asking for a set of these for months. He spends time every day building things with them. VERY strong magnets. The carrying case is rather flimsy and the foam gets mangled easily. We've resorted to just keeping them in a basket.,VERY strong magnets . The carrying case is rather flimsy and the foam gets mangled easily .,5.000000
A28PXK70EPIH4V,B00MXT52FY,-1,1,4,"Ok, if you have a 7-9 yr old son, this gun is NOT RECOMMENDED.  It shoots extremely hard, and gave my child friend a black eye anyone older grewat. SUPERFAST","Ok , if you have a 7 - 9 yr old son , this gun is NOT RECOMMENDED . It shoots extremely hard , and gave my child friend a black eye anyone older grewat .",4.000000
A1HKT4VYBW6NMF,B005A9O0TS,1,-1,3,Super fun but doesn't always work right.,Super fun but does not always work right .,3.000000
A29GN00ETC17JW,B01DJIDX3U,1,-1,3,"I have a 3 year old who is really into Legos, and a 1 year old who is getting into Duplos.  I've been looking for a mat that they could use to help keep the pieces contained, especially the small and easy to lose bits!  This is a mid sized mat with a side for regular Legos and one for Duplos.  The silicone is nice, quite heavy weight, and has no chemical smell.  The packaging is really tough to get the mat out of, so can't really be used for storing the mat.  In terms of keeping pieces contained, and stopping them from rolling away, it does a good job.  Unfortunately, it's not really any use for sticking the Lego pieces onto it.  The smaller pieces do somewhat attach to the dots, and sit flush with the mat.  The larger base pieces just sit on top and won't attach at all.  The Duplos fared better, but it's certainly not a solid base.  I wasn't expecting them to click down, but I was hopeful that it'd hold things steady at least.  If you're looking for something to properly secure items, a plastic base plate is a better bet, so we'll be using this mostly for containment (in an attempt to prevent Lego pieces from rolling away and being stepped on...ouch!)

I received this product at a discounted price in exchange for my honest review. I verify that all opinions stated in this review are truthful, unbiased and my own.","that they could use to help keep the pieces contained , especially the small and easy to lose bits ! The silicone is nice , quite heavy weight , and has no chemical smell . The packaging is really tough to get the mat out of , so can not really be used for storing the mat . and stopping them from rolling away , it does a good job . Unfortunately , it is not really any use for sticking the Lego pieces onto it . The larger base pieces just sit on top The Duplos fared better , but it is certainly not a solid base . but I was hopeful that it would hold things steady at least . If you are looking for something to properly secure items , a plastic base plate is a better bet , so we will be using this mostly for containment ( in an attempt to prevent Lego pieces from rolling away I received this product at a discounted price in exchange for my honest review . that all opinions stated in this review are truthful , unbiased",3.000000
A1Q9WMLAE0U0LX,B00NHQFA1I,1,-1,2,"I love lego, but this can't be a starter kit, it can be an add on to your collection, the parts are very small, and for kids to learn from them it just too hard, I was sure that the parts will be bigger, or some of them, but most of them are small to very small.","I love lego , and for kids to learn from them it just too hard , I was sure",3.000000
APZAJKOB9GJSB,B006ZM2PXC,-1,1,5,A gift,A gift,5.000000
A3PXFDSQR18ZBJ,B0013KVPPU,-1,1,4,"Pros: Nice desk piece for an office. Just about everyone that drops by has to pick it up and play with it for a few minutes. Very good looking, and matches any wood grain desk beautifully.

Cons: Not very difficult, so there is limited long term appeal unless you have the opportunity to share it with others regularly (which makes it great for the office). Also, it is very possible to solve the puzzle using more crude methods than what the puzzle maker originally intended. It just takes more patience and time. I've seen half a dozen people solve this one already, and only one used the ""book"" solution.","Pros : Nice desk piece for an office . and play with it for a few minutes . Very good looking , and matches any wood grain desk beautifully . Cons : Not very difficult , so there is limited long term appeal unless you have the opportunity to share it with others regularly ( which makes it great for the office ) . Also , it is very possible to solve the puzzle using more crude methods than what the puzzle maker originally intended . It just takes more patience I have seen half a dozen people solve this one already , and only one used the "" book "" solution .",4.000000
A16JLXKDJHJPRE,B00GSPF9QQ,-1,1,4,Was missing a wheel,Was missing a wheel,4.000000
A1ZSXZMXM8W95H,B00BNWH42Q,1,-1,3,This was probably my fault but I thought this would actually drive on the Vtech Go! Go! Smart Wheels track (like the train). it does not move without you pushing it yourself.,This was probably my fault Smart Wheels track ( like the train ) .,3.000000
A3AW05QXZ9WE7K,B012CBG0EO,1,-1,3,Cute but overpriced. Not much to do with them,Cute but overpriced .,3.000000
AHDJ2CHF03ZR2,B007XVYQBI,1,-1,3,"It's a cute activity cube that keeps your lil' ones distracted for a little while.  My boys really like the letter blocks, and it's pretty neat that the activity cube will say the letters of whatever cube you connect to the box.  It has cute learning songs and teaches colors and numbers.","It is a cute activity cube that keeps your lil ' ones distracted for a little while . My boys really like the letter blocks , and it is pretty neat It has cute learning songs",3.000000
A39N7MXFJOIO30,B000GEFH4Y,1,-1,3,"Overall the product works as intended.  It keeps my daughter warm enough (she also wears long sleeved PJ's to bed).  My only issues are that it would have been great for the sleeping bag to have been box stitched.  Right now the inside material is just a large flap, so after moving around while sleeping the inner cloth gets all ""tangled"" so to speak.  So each night I have to spend the time to flatten and smooth it out to make it more comfortable.  The zipper could be better as well.  After my daughter rolls around, the side zipper opens up exposing her to any drafts.","Overall the product works as intended . It keeps my daughter warm enough ( she also wears long sleeved PJ 's to bed ) . My only issues are that it would have been great for the sleeping bag to have been box stitched . Right now the inside material is just a large flap , so after moving around while sleeping the inner cloth gets all "" tangled "" so to speak . and smooth it out to make it more comfortable . The zipper could be better as well . After my daughter rolls around , the side zipper opens up exposing her to any drafts .",3.000000
AY12DBB0U420B,B00160HTYI,1,-1,3,"My three=year-old boy just loves Play-Doh. It's one of his favorite things to tear up and put back together. Up tp now, the Play-Doh has been in little yogurt-sized containers. He takes it out, tears it up, mixes it up with other colors and packs it all back in. He seems to be quite satisfied with his accomplishment and enjoys the stuff immensely.

Somebody gave him a Play-Doh Magic Swirl Ice Cream Shoppe for his third birthday. It's cute, and he likes it. I have great doubts that it will get much use. We'll see. He loves playing with it but seems to struggle. Most of his play has to have an adult supervising and doing the tasks. Some require more strength than he has at this time. Also, I can't see how this thing is going to be kept neat and clean from use to use without major adult intervention. We'll see how it all works out, but after a few supervised playtimes, I have mixed feelings about the toy set. It might be wise to read some of the negative reports carefully.

Gary Peterson","My three = year - old boy just loves Play - Doh . It is one of his favorite things to tear up Up tp now , the Play - Doh has been in little yogurt - sized containers . He takes it out , tears it up , mixes it up with other colors He seems to be quite satisfied with his accomplishment and enjoys the stuff immensely . Somebody gave him a Play - Doh Magic Swirl Ice Cream Shoppe for his third birthday . It is cute , and he likes it . I have great doubts He loves playing with it but seems to struggle . Most of his play has to have an adult supervising Some require more strength than he has at this time . Also , I can not see how this thing is going to be kept neat and clean from use to use without major adult intervention . We will see how it all works out , It might be wise to read some of the negative reports carefully .",3.000000
A1P1YNN3LBYZZ4,B004CF2VC4,-1,1,5,a bunch of toy army men.  Exactly as expected.  No surprises here.,No surprises here .,5.000000
A1FLLA4Z5B9SB7,B00168PI9S,-1,1,5,"I bought this as a gift for my 17yo cousin.  He is a huge fan of the Mario universe, but rarely played chess.  I feared the chess aspect might turn him off to the gift, but he absolutely loved it!

During my visit, he begged for challengers from both his siblings, his parents, and myself.  I played two games with him, and his father requested that he take my place for regular games with his son when I'm gone.  This is a first for these two, to my knowledge, and I'm excited that they could find something in common to enjoy together!

The rubber pieces themselves are very cute and easy-to-stand in their positions on the board.  The only placement issues come from when you have two large pieces next to each other, impending in each other's space slightly.  My cousin and I solved this dilemma by doing a little role-play mini-battle until one of them moved--think Princess Peach and Birda having a slapping contest.  It was very silly, but added an element of fun that chess normally lacked.

Minor issues: My cousin did note that they painted Bowser incorrectly, having Luigi as the Queen piece while Princess Daisy and Princess Peach were bishops was initially confusing, and we both struggled at first with getting the coin pawn pieces back into their correct positions in the plastic storing case.

However, the minor issues were very minor, and overall we loved this game!","I bought this as a gift for my 17yo cousin . He is a huge fan of the Mario universe , but rarely played chess . I feared the chess aspect might turn him off to the gift , but he absolutely loved it ! During my visit , he begged for challengers from both his siblings , his parents , I played two games with him , and I am excited that they could find something in common to enjoy together ! The rubber pieces themselves are very cute and easy - to - stand in their positions on the board . The only placement issues come from when you have two large pieces next to each other , impending in each other 's space slightly . and I solved this dilemma by doing a little role - play mini - battle until one of them moved -- think Princess Peach It was very silly , but added an element of fun that chess normally lacked . Minor issues : My cousin did note that they painted Bowser incorrectly , having Luigi as the Queen piece while Princess Daisy and Princess Peach were bishops was initially confusing , and we both struggled at first with getting the coin pawn pieces back into their correct positions in the plastic storing case . However , the minor issues were very minor , and overall we loved this game !",5.000000
A3MLW5KW0TV0G0,B00J4IHXPE,-1,1,5,"Easy to put up, tough to take down and fold away. we just squash our and hide it behind the sofa.as it being brought back out quite a bit.
Bought two bags of balls the kids were screaming and playing for hours. Ages 11 down to 4. When balls are out, it is a fort, a castle, or a dinosaur cave. Great Amazon price as well.","Easy to put up , tough to take down we just squash our and hide it behind the sofa.as it being brought back out quite a bit . Bought two bags of balls the kids were screaming and playing for hours . or a dinosaur cave . Great Amazon price as well .",5.000000
AY2RPJL69LEKZ,B011R65D2K,-1,1,4,"The only thing that would make this product better would be if they made it so you could secure the cover closed when traveling. I thought this would be great for my granddaughter in the car, and it was, but there was no way to shut it up without returning it to the box.","that would make this product better would be if they made it so you could secure the cover closed I thought this would be great for my granddaughter in the car , but there was no way to shut it up without returning it to the box .",4.000000
A27KE24WCXLQ3C,B01F2E7NLM,-1,1,5,This float is good.  I had some issues keeping it aired up.  Not sure if there is a leak or not.  But it survived for the time in use.,This float is good . I had some issues keeping it aired up . Not sure if there is a leak But it survived for the time in use .,5.000000
A1KOYIB0FN4WW8,B004AC8M4K,1,-1,3,"The rock star guitar toy is pretty cute but the sound quality is not so great. After receiving it I'm thinking it was a little overpriced. Oh well, it's a cute package topper anyway.","The rock star guitar toy is pretty cute but the sound quality is not so great . After receiving it I am thinking it was a little overpriced . Oh well , it is a cute package topper anyway .",3.000000
A3CZBEJLN5CQK0,B01CK78BLA,1,-1,3,"The wands work.  The solution works.  The bubbles are large.  The quantity of solution is inadequate.  My kids enjoyed making bubbles, but quickly used up all the solution. So, if you're interested in this, grab some more solution when you order.","The wands work . The solution works . The quantity of solution is inadequate . My kids enjoyed making bubbles , but quickly used up all the solution . So , if you are interested in this , grab some more solution",3.000000
A2N8UJ9W2VXQXD,B000LY2SB4,1,-1,3,"This car carrier/racetrack is very cool!  We ordered 2 to hold our collection of Disney/Pixar's Supercharged series of dicast metal cars and we are very pleased with it.  The set spaces for the particular cars are great.  Our only disappointment in it is that a lot of the cars we have are not ones that go with the decals on the spaces in the case.  Of course we knew that when we got it but still, it would have been nice if they offered our own decals to place on for the whole set of cars available.  They did however provide us with the most popular car decals so that was nice.  Overall, I am very pleased with the cases.","This car carrier / racetrack is very cool ! and we are very pleased with it . The set spaces for the particular cars are great . Our only disappointment in it is but still , it would have been nice if they offered our own decals to place on for the whole set of cars available . however provide us with the most popular car decals so that was nice . Overall , I am very pleased with the cases .",3.000000
A1KL78CICWTX9T,B000IMQ40U,-1,1,5,"This was my son's big gift for his 3rd birthday. It's HUGE. I wish the drawer space were bigger, but there is SO much room underneath this thing so it's not a huge deal. There is pretty decent clearance underneath for storage bins, so long as they aren't too tall. It took us about an hour to put it together, and one screw hole was missing which isn't a big deal if you have a decent tool box. I'm happy with it!","This was my son 's big gift for his 3rd birthday . It is HUGE . I wish the drawer space were bigger , but there is SO much room underneath this thing so it is not a huge deal . There is pretty decent clearance underneath for storage bins , so long as they are not too tall . and one screw hole was missing which is not a big deal if you have a decent tool box . I am happy with it !",5.000000
A42FXDRYHBFYE,B00K89KPT4,-1,1,4,"Comes with a panda. Has several fun features, a crank which raises and lowers a platform a couple of inches, a swing, above the swing you can spin the periscope 360*, and a little platform to lift which then launches the animals down the ramp. It comes with 3 shape blocks which can be dropped down the center of the tree. The animals do not go in the center of the tree. My son has jammed them in there several times insisting they will fit because it's their treehouse. Well, they fit just enough to get stuck and it can be a little difficult to get them back out. Also one of our ramp pieces came slightly warped so it doesn't quite fit with the track on the ground, but my kids just drive over this small gap. I gave this four stars instead of five because I kind of agree with my son the animals should fit in the tree and drive out the other side. It looks like they should but the green piece of track that attaches to the tree is just supposed to catch the blocks.","Has several fun features , a crank and lowers a platform a couple of inches , a swing , above the swing you can spin the periscope 360 * , It comes with 3 shape blocks My son has jammed them in there several times insisting they will fit Well , they fit just enough to get stuck and it can be a little difficult to get them back out . Also one of our ramp pieces came slightly warped so it does not quite fit with the track on the ground , because I kind of agree with my son the animals should fit in the tree It looks like they should that attaches to the tree is just supposed to catch the blocks .",4.000000
A128RATN1TIZ2V,B01C0ACD98,-1,1,5,"This is a full size winder that accommodates adult sized large hands. The picture states that it is for a maximum hand size of 3.54 inches across the knuckles. I disagree with this. You do not put your entire knuckles into the winder or it would be awkward to hold. My size is 4 inches across the knuckles and it fits just fine. I bought this same version with the line included and already attached but wanted to give a review for those that were considering this item without the line.

This product was provided at a discounted price in exchange for my honest review.",that it is for a maximum hand size of 3.54 inches across the knuckles . I disagree with this . or it would be awkward to hold . and it fits just fine . This product was provided at a discounted price in exchange for my honest review .,5.000000
A15FFKJWLLQ40H,B011MIX0YQ,-1,1,4,Big toy.  I don't open toys that I collect so I cant tell you about it transformation.,Big toy . I do not open toys that I collect so I can not tell you about it transformation .,4.000000
A1K3A444YA7EOH,B00146LUX0,1,-1,3,"I really want to love this item. The idea is great and the graphics are cute but that is where it ends. Its a little on the small side, then pen does not come off so its hard to reach some of the apples ( I understand this helps to not loose the pen but the string needs to be a bit longer). The board must be perfectly flat such as on a table or the floor otherwise the pen can not pick up the apples. All in all its just ok!","I really want to love this item . The idea is great and the graphics are cute Its a little on the small side , then pen does not come off so its hard to reach some of the apples ( I understand this helps to not loose the pen The board must be perfectly flat such as on a table All in all its just ok !",4.000000
A32KZOTRCZ9GMN,B00PDMJE1Q,-1,1,5,Came on time. It's a hard plastic.,It is a hard plastic .,5.000000
