reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText,overall_new
AABWJ79OLTS38,B000URXP6E,1,-1,2,"I was expecting a gel that would lather up nicely, this is a very thin/water like liquid.  It smells good but the bottle will be gone in 2 weeks because of how thin it is.  I haven't used much, maybe I can return it.","that would lather up nicely , this is a very thin / water like liquid . It smells good",4.000000
A4WYCR7FYUSPS,B0012Y0ZG2,-1,1,5,Dove no longer manufactures this body wash so I was relieved to find it on Amazon. The price is ridiculous but since I could not find it anywhere else I bought it. This is the only body wash I can use that doesn't dry my skin and make me itchy. If you pair this with Dove's Cream Oil lotion you're good to go.,The price is ridiculous and make me itchy .,5.000000
A7VOU5ARHQ20F,B0012Y0ZG2,-1,1,5,Love this stuff.  It works better on my Psoriasis better then the medical creams and ointments the doctors prescribed.  Too bad they stopped making it.  Horde it all now because someday it will be gone and you will be forced to use head and shoulders.,Love this stuff . It works better on my Psoriasis better then the medical creams Too bad they stopped making it . Horde it all now and you will be forced to use head,5.000000
AQ6AGWKWMTY8H,B001E96LUO,-1,1,4,"Finally seeing results.  But don't get the wrong idea.  This result-delay is probably not a CLEAN & CLEAR problem.  For some reason our teen boy thought he should use this cleanser  without a washcloth... AND apparently a washcloth is an extremely important part of getting the upper hand on breakouts.

The Backstory
Our boy is 14 and is having to begin shaving several times a week. (Somehow it doesn't seem right that our baby is shaving. sigh.)  This shaving is aggravating his breakouts taking them up a level.  We got this Clean & Clear Cleanser to see what results we could get with an over the counter product.  After a week and a half there wasn't (initially) enough improvement so we made an appointment with a dermatologist.

We've since CANCELLED that appointment because I happened to watch boy wash his face one night. No Wash Cloth.  I smacked my forehead and took the time to show him how to properly wash his face.  Apparently this is a thing guys don't all know.  It's been a week since the demonstration (which included a mention that you don't scrub your face fiercely. That the skin there is delicate, particularly under the eyes....)  and his face is looking really good.  I suspect in another few days even the small spots will be gone.

SUMMING IT  UP
This is working for us.  If you've got  younger teen using it, I highly recommend making sure that they know what they should be doing.  Don't assume they read the directions, even if they read everything else that crosses their path.

No irritation, easy to use, and the salicylic acid is working to make considerable changes in his complexion.","But do not get the wrong idea . This result - delay is probably not a CLEAN & CLEAR problem . AND apparently a washcloth is an extremely important part of getting the upper hand on breakouts . ( Somehow it does not seem right sigh . ) This shaving is aggravating his breakouts taking them up a level . We got this Clean & Clear Cleanser to see what results we could get with an over the counter product . and a half there was not ( initially ) enough improvement so we made an appointment with a dermatologist . We have since CANCELLED No Wash Cloth . and took the time to show him how to properly wash his face . It is been a week since the demonstration ( That the skin there is delicate , particularly under the eyes .... ) and his face is looking really good . I suspect in another few days even the small spots will be gone . If you have got   younger teen using it , I highly recommend making sure No irritation , easy to use ,",4.000000
A4SD8F79JBYG2,B019FWRG3C,1,-1,2,"Lavender water.

This has a nice scent and the sprayer sprays well, but it is so weak that the scent disappears within a few minutes If I spray more, the sheets get damp. I received a free bottle in exchange for an honest review and I was pretty excited about having lavender-scented sheets, but I won't be buying any of this item and can't recommend it. I have tried this company's soaps, though, and they are wonderful!","This has a nice scent and the sprayer sprays well , but it is so weak that the scent disappears within a few minutes If I spray more , the sheets get damp . I received a free bottle in exchange for an honest review and I was pretty excited about having lavender - scented sheets , and can not recommend it . and they are wonderful !",3.000000
AI8FN9LAD3WT0,B0009RF9DW,-1,1,5,"This was the best of all the Axe line, and they discontinued it. I wish they would bring it back. :(","This was the best of all the Axe line , and they discontinued it . I wish they would bring it back . :(",5.000000
A10JB7YPWZGRF4,B000FI4S1E,-1,1,5,"I continually get compliments on how wonderful I smell whenever I have used this product- especially when using it with the body lotion. I bought this product at Bath and Body during one of their annual sales a year ago and now they no longer carry it. However, other dealers have it online for $ 45 and the lotion for $45  up to 95? I don't know why Bath & Body stopped selling it.",I continually get compliments on how wonderful I smell whenever I have used this product- especially and now they no longer carry it . why Bath & Body stopped selling it .,5.000000
A10JB7YPWZGRF4,B0012Y0ZG2,-1,1,5,"I continually get compliments on how wonderful I smell whenever I have used this product- especially when using it with the body lotion. I bought this product at Bath and Body during one of their annual sales a year ago and now they no longer carry it. However, other dealers have it online for $ 45 and the lotion for $45  up to 95? I don't know why Bath & Body stopped selling it.",I continually get compliments on how wonderful I smell whenever I have used this product- especially and now they no longer carry it . why Bath & Body stopped selling it .,5.000000
A7VOU5ARHQ20F,B001OHV1H4,-1,1,5,Love this stuff.  It works better on my Psoriasis better then the medical creams and ointments the doctors prescribed.  Too bad they stopped making it.  Horde it all now because someday it will be gone and you will be forced to use head and shoulders.,Love this stuff . It works better on my Psoriasis better then the medical creams Too bad they stopped making it . Horde it all now and you will be forced to use head,5.000000
A3F3B6HY9RJI04,B0017TZD7S,1,-1,3,"I gave this ""tool"" an average rating.  It does do what it promises but it falls short on innovation.  The soft mesh are a dime a dozen at any wal-mart and the rough side does the exact job a hand towel can do.  Putting them together... good marketing, not a great idea.  You can get the mesh and a hand towel for a fraction of what this sells for.

The biggest problem with putting them together is that when one side wears out you must replace them both.  A hand towel lasts forever and you don't need to replace it when the mesh wears down, unless you own this product.

So, I'm using my last one.  I see no reason to get more of these.  Just pick up your own and save the cash.","It does do what it promises but it falls short on innovation . The soft mesh are a dime a dozen at any wal - mart and the rough side does the exact job a hand towel can do . Putting them together ... good marketing , not a great idea . and a hand towel for a fraction of what this sells for . The biggest problem with putting them together is A hand towel lasts forever I see no reason to get more of these . and save the cash .",3.000000
AKJHHD5VEH7VG,B007V6JNE0,1,-1,3,"I'm giving this three stars because it does work but the results do not justify the price.

I've been using this for over two months. Before I started I couldn't even get my lashes on a curler. They were that short. Within two and a half weeks I could see a difference. Within a month I could get my lashes on a curler.

This product did make my eyelids itchy. No irritation in my eye though when I accidentally got some in it.  I also noticed a weird looking line above my lashes that is lighter than the rest of my skin.

I've used this as directed.  I did see improvement but I think there is a natural plateau to the length and amount of eyelashes that one's DNA will allow. I've hit mine.  Overall a good product but I can't see spending the money on it again (I got mine for 60% off and still can't justify it).",I am giving this three stars because it does work This product did make my eyelids itchy . No irritation in my eye though when I accidentally got some in it . I also noticed a weird looking line above my lashes that is lighter than the rest of my skin . I did see improvement but I think there is a natural plateau to the length that one 's DNA will allow . Overall a good product,3.000000
A33PVCHCQ2BTN0,B001LNODUS,1,-1,3,"I buy a lot of lavender to use in everything from sachets to lemonade. I had high hopes for this bag of lavender from Pre de Provence, but I have to admit that I was a little disappointed. Lavender should have a fresh scent and a nice purple color. The range of purple can vary between varieties, but should never be dull and gray.  I took a photo of this lavender next to a tin of lavender I bought a few months ago from Fairview Lavender Farm in Kentucky, and you can see a huge difference. The scent is also fresher in the tin than in the bag from Pre de Provence. I have ordered bulk dried lavender blossoms from Provence and it's not always as nice as domestic lavender, but it's rarely this dull.

That said, the scent is nice and it will work well in a loosely covered dish or sachet where appearance doesn't matter as much. I would probably refresh this lavender with a pure lavender oil after a while. It's okay, but it wouldn't be my first choice in dried lavender blossoms.","I had high hopes for this bag of lavender from Pre de Provence , but I have to admit that I was a little disappointed . Lavender should have a fresh scent and a nice purple color . but should never be dull and you can see a huge difference . The scent is also fresher in the tin than in the bag from Pre de Provence . and it is not always as nice as domestic lavender , but it is rarely this dull . That said , the scent is nice and it will work well in a loosely covered dish where appearance does not matter as much . I would probably refresh this lavender with a pure lavender oil after a while . It is okay ,",4.000000
A132O42MLTHYSX,B000URXP6E,-1,1,4,"I would give it 5 stars but it is way over priced! My hair is looking better and seems to be healthier but I am using the Reflection Chroma Thermique also so who knows which one is working or if it is the combination..I won't pay that price again, if it were cheaper I would keep using it but I am not going to keep using it at that price..Now that my hair is in better shape I think it will be okay, I had damaged it using bleach..","My hair is looking better I will not pay that price again , if it were cheaper I would keep using it that my hair is in better shape I think it will be okay , I had damaged it using bleach ..",4.000000
A2YKWYC3WQJX5J,B01E7UKR38,-1,1,5,"Rock the runway is a bright red that reminds me of a fire engine red. It goes on like a cream polish, nothing iridescent or glittery. It's that classic red but slightly updated by being a little less muted. This one stands out.
And this is one of the absolute best top coats out there, at any price. The only way to get a better one, in my opinion, is if you use a UV gel, and who wants to spend nearly 20 minutes soaking in pure acetone in order to remove a UV gel?
I find that this polish and topcoat removes quickly with acetone, and less quickly with a non acetone polish remover.
The top coat also makes any little streaks or flaws in the polish disappear.","Rock the runway is a bright red that reminds me of a fire engine red . It goes on like a cream polish , nothing iridescent that classic red And this is one of the absolute best top coats out there , at any price . The only way to get a better one , in my opinion , is if you use a UV gel , and who wants to spend nearly 20 minutes soaking in pure acetone in order to remove a UV gel ? who wants to spend nearly 20 minutes soaking in pure acetone in order to remove a UV gel ? The top coat also makes any little streaks or flaws in the polish disappear .",5.000000
AJ61AXPLR0WYY,B001OHV1H4,-1,1,5,"It's Bare Escentuals, 'nuff said!","It is Bare Escentuals , 'nuff said !",5.000000
A270QYQEV3CQGH,B00112DRHY,1,-1,3,"This product was one of many in a birthday basket. I have not heard anything negative from the person who received the basket therefore, I am assuming it was good.","I have not heard anything negative from the person therefore , I am assuming it was good .",3.000000
AROYPRQ35VSAT,B001OHV1H4,-1,1,5,If they discontinued this scent I would go postal. <3,If they discontinued this scent I would go postal .,5.000000
A2W643VRI6ELN,B000URXP6E,-1,1,5,I haven't gotten it yet because I ordered it today but I'm hoping it will be good for me to use,but I am hoping it will be good for me to use,5.000000
AABWJ79OLTS38,B0009RF9DW,1,-1,2,"I was expecting a gel that would lather up nicely, this is a very thin/water like liquid.  It smells good but the bottle will be gone in 2 weeks because of how thin it is.  I haven't used much, maybe I can return it.","that would lather up nicely , this is a very thin / water like liquid . It smells good",4.000000
A1LHAXBM5GBJS2,B000PKKAGO,1,-1,3,"Aside from a couple years in college I haven't used an electric razor until I got this one.  After using the razor for three weeks to get used to it, it is still a bit of a let down.  It does very well cutting the hair along the cheeks but doesn't to very well along the chin and neck and found myself going over these areas over and over again to get the desired shave even breaking out my conventional razor occationaly to get a few pesky hairs that just wouldn't cut.

There are plenty of pros about this razor.  The trimmer does a decent job evening out the sideburns.  The razor tells you how much time the battery has left so you should never run out of juice in the middle of shave and it is easy to charge either on the stand or in the carring case the razor comes with.  The razor is really easy to clean.  And there is little to no irritation after the shave aside from a couple minutes of numbness right after the shave, but it's nothing a splash of water won't cure.

But if you want a close shave, a conventional razor is better but when I don't have time to break out the shaving cream, this razor will definately be suffciant.","It does very well cutting the hair along the cheeks but does not to very well along the chin and over again to get the desired shave even breaking out my conventional razor occationaly to get a few pesky hairs that just would not cut . There are plenty of pros about this razor . The trimmer does a decent job evening out the sideburns . and it is easy to charge either on the stand or in the carring case the razor comes with . The razor is really easy to clean . And there is little to no irritation after the shave aside from a couple minutes of numbness right after the shave , but it is nothing a splash of water will not cure . But if you want a close shave , a conventional razor is better but when I do not have time to break out the shaving cream , this razor will definately be suffciant . when I do not have time to break out the shaving cream , this razor will definately be suffciant .",3.000000
A24W4W9E62FZP2,B0012Y0ZG2,1,-1,2,No change my scalp still itches like crazy. It doesnt lather at all so its very hard to move around the hair and scalp. It does smell good and my hair feels clean.,No change my scalp still itches like crazy . It does not lather at all so its very hard to move around the hair It does smell good and my hair feels clean .,4.000000
A28F08XFZRKIH5,B000FI4S1E,1,-1,1,No seal on bottle. Extremely runny. Like water. Seams tampered with.,No seal on bottle . Like water .,3.000000
A3RMWHVP1CX5J1,B000URXP6E,-1,1,5,"Can't get this in the US (not ever made here, as far as I know), and not in Canada apparently anymore either.  Pricey but it's an import....",Pricey,5.000000
A24W4W9E62FZP2,B000URXP6E,1,-1,2,No change my scalp still itches like crazy. It doesnt lather at all so its very hard to move around the hair and scalp. It does smell good and my hair feels clean.,No change my scalp still itches like crazy . It does not lather at all so its very hard to move around the hair It does smell good and my hair feels clean .,4.000000
AROYPRQ35VSAT,B000URXP6E,-1,1,5,If they discontinued this scent I would go postal. <3,If they discontinued this scent I would go postal .,5.000000
AT53ZTTO707MB,B019FWRG3C,-1,1,5,"This lavender water is very floral and spicy, yet when it is dispersed as spray on our sheets, it is very delicate.  Such a pretty color, too.

It is not a sweet or cloying scent, and is a natural, clean and fresh scent.

Just to test its clarity, I sprayed it on my face.  It just evaporated as I expected it to, leaving no sticky feeling.

I do not have the Pre de Provence spray bottle, just picked up a small 8 ounce spray bottle from the drug store.  Any spray bottle with a very fine mister will do.

This is a plastic bottle.","yet when it is dispersed as spray on our sheets , it is very delicate . when it is dispersed as spray on our sheets , it is very delicate . Such a pretty color , too . It is not a sweet and is a natural , clean and fresh scent . Just to test its clarity , I sprayed it on my face . It just evaporated as I expected it to , leaving no sticky feeling . Any spray bottle with a very fine mister will do .",4.000000
A28F08XFZRKIH5,B0012Y0ZG2,1,-1,1,No seal on bottle. Extremely runny. Like water. Seams tampered with.,No seal on bottle . Like water .,3.000000
A337VOJXCV97F6,B000FI4S1E,-1,1,5,$65 for one bottles of soap!! Do NOT use this sight unless you are very wealthy!,Do NOT use this sight unless you are very wealthy !,5.000000
A3T2BPXBDMLJPE,B000FI4S1E,1,-1,3,Good light scent. Have received complements from people that I smell nice after using it. 3 stars because bottle is kind of small for a shower gel (size compariso photo attached) and it doesnt really help me wake up in the morning like other products.,Good light scent . Have received complements from people that I smell nice after using it . because bottle is kind of small for a shower gel ( size compariso photo attached ) and it does not really help me wake up in the morning like other products .,4.000000
A24W4W9E62FZP2,B001OHV1H4,1,-1,2,No change my scalp still itches like crazy. It doesnt lather at all so its very hard to move around the hair and scalp. It does smell good and my hair feels clean.,No change my scalp still itches like crazy . It does not lather at all so its very hard to move around the hair It does smell good and my hair feels clean .,4.000000
A2GJX2KCUSR0EI,B0012XPRO8,-1,1,4,"As a shaving cream, this performs well.  It's moisturizing and it washes off without leaving residue.  It works even with razors that are kind of dull (which is good, because I forget to change my razor out as often as I should) -- I didn't cut myself at all.

Because this isn't a foaming product, you do have to use more than you would with some competing products.  I found it non-irritating, too.  (You can see the full ingredients list if you scroll down the main product page.)

This does have a strong smell.  I kind of like it, but I have heard from plenty of people who detest the scent.  It's an artificial blueberry sort of scent.  So if you have reactions to strong fragrances, you may want to stay away.","As a shaving cream , this performs well . It works even with razors that are kind of dull ( which is good , because I forget to change my razor out as often as I should ) -- I did not cut myself at all . I found it non - irritating , too . This does have a strong smell . I kind of like it , who detest the scent . So if you have reactions to strong fragrances , you may want to stay away .",4.000000
A35GLRQ89X0WRD,B00006L9LC,-1,1,5,My scalp randomly starts hating any kind of product being on it and retaliates by going crazy with eczema like symptoms that seems to last forever. This is the only shampoo and conditioner that I have found that doesn't make my scalp cranky...It's a good product!,My scalp randomly starts hating any kind of product being on it and retaliates by going crazy with eczema like symptoms that does not make my scalp cranky ... It is a good product !,5.000000
A2OCDK0BOW6UCY,B0010ZBORW,1,-1,3,"this is a cute shower cap. It comes in a little plastic envelope with a snap making it easy to tuck in a suitcase. The teal pattern is pleasant. The cap itself is unlined and made of rather crinkly plastic. The elastic is covered with white plastic. I've been growing out my hair and it is now past my shoulders. I was pleased that this cap was able to accommodate it all. The plastic is waterproof. the cap should fit most head sizes.

I use shower caps when airbrushing makeup and when actually painting the interior of my house as well as for showers and deep conditioning. This one certainly performs as well as any. the pattern is pretty but it is not especially comfortable or well made. especially considering the price point.  It does the job it was designed to do but the quality is on a par with the dollars store or discount beauty supplier.",this is a cute shower cap . It comes in a little plastic envelope with a snap making it easy to tuck in a suitcase . The teal pattern is pleasant . I have been growing out my hair I was pleased the cap should fit most head sizes . and when actually painting the interior of my house as well as for showers when actually painting the interior of my house as well as for showers This one certainly performs as well as any . the pattern is pretty but it is not especially comfortable or well made . or discount beauty supplier .,4.000000
A37TA115S10WZU,B0009RF9DW,-1,1,5,"I like the fact that I don't have a reaction since this is all organc , no chemicals, no pesticides, or preservatives and not tested on animals. The only downside is the travel pack is too small for a two week vacation, they are one ounce bottles enough for a weekend. I had to pack other 3 ounce bottles of shampoo, conditioner, and body wash. If if burts bees made this in a 3.4 oz travel (TSA regulations) then it would be great.
I can testify that burts bees is good for you and the enviroment.","I like the fact that I do not have a reaction since this is all organc , no chemicals , no pesticides , The only downside is the travel pack is too small for a two week vacation , they are one ounce bottles enough for a weekend . If if burts bees made this in a 3.4 oz travel ( TSA regulations ) then it would be great . that burts bees is good for you",5.000000
A4SD8F79JBYG2,B01E7UKR38,1,-1,3,"Review by my teen daughter:
Goes on smoothly, but it took 4 coats for the color to show up and be even slightly opaque. Lasts about a week before chipping.","Goes on smoothly ,",4.000000
A1F7YU6O5RU432,B00L1I1VMG,-1,1,5,"These seem to actually work. They help bring down tooth sensitivity a bit more effectively that just tooth sensitive tooth past. They're more concentrated, and you leave them in your mouth for a longer period of time (10 minutes). They are just small strips, meant for applying to portions of your mouth. It's not a whole mouth piece for all your teeth. The directions mention it might take a few treatments to get the desired level of sensitivity relief, with at least one day between treatments.","These seem to actually work . They help bring down tooth sensitivity a bit more effectively that just tooth sensitive tooth past . and you leave them in your mouth for a longer period of time ( 10 minutes ) . The directions mention it might take a few treatments to get the desired level of sensitivity relief , with at least one day between treatments .",4.000000
A2C8L2HEMJ4VT7,B0009RF9DW,-1,1,5,"This is my favorite body wash of all time. I love how my skin feels, the scent of it and that it comes in non-breakable bottles but, it is not available to purchase anymore. These last few bottles I was able to purchase were ridiculously overpriced yet, I still bought them. I don't understand why the company stopped making this product and would love to find something similar to replace this as my everyday body wash.","This is my favorite body wash of all time . I love how my skin feels , the scent of it but , it is not available to purchase anymore . These last few bottles I was able to purchase were ridiculously overpriced I do not understand why the company stopped making this product why the company stopped making this product and would love to find something similar to replace this as my everyday body wash .",5.000000
A31HMJPZBE79NG,B001OHV1H4,-1,1,5,"Before writing this review I used up the entire bottle of the calm shampoo and conditioner. It never made my scalp break out and made my hair super soft. If you are looking for more volume try the argon shampoo and conditioner. I basically used this one when I was wearing my hair straight and using a straightening iron. I would recommend this product. I have color treated hair with a slightly wavy, medium texture.",Before writing this review I used up the entire bottle of the calm shampoo It never made my scalp break out and made my hair super soft . when I was wearing my hair straight I would recommend this product .,5.000000
A32MXI9376X72P,B0009RF9DW,-1,1,5,"Not found often elsewhere, such as Sephora and other similar stores.
It's not cheap but it lasts for a long long time.",It is not cheap,5.000000
AT53ZTTO707MB,B001LNODUS,-1,1,5,"This lavender water is very floral and spicy, yet when it is dispersed as spray on our sheets, it is very delicate.  Such a pretty color, too.

It is not a sweet or cloying scent, and is a natural, clean and fresh scent.

Just to test its clarity, I sprayed it on my face.  It just evaporated as I expected it to, leaving no sticky feeling.

I do not have the Pre de Provence spray bottle, just picked up a small 8 ounce spray bottle from the drug store.  Any spray bottle with a very fine mister will do.

This is a plastic bottle.","yet when it is dispersed as spray on our sheets , it is very delicate . when it is dispersed as spray on our sheets , it is very delicate . Such a pretty color , too . It is not a sweet and is a natural , clean and fresh scent . Just to test its clarity , I sprayed it on my face . It just evaporated as I expected it to , leaving no sticky feeling . Any spray bottle with a very fine mister will do .",4.000000
ARARUVZ8RUF5T,B0010ZBORW,1,-1,3,"This is a very standard shower cap. It does the job, but it no different from the ones I have purchased over the years from various drugstores. If you are looking for a shower cap, this one is as good as any.","but it no different from the ones I have purchased over the years from various drugstores . If you are looking for a shower cap , this one is as good as any .",4.000000
APQ1FY4E25XEP,B00006L9LC,-1,1,5,"This pressed powder goes on like silk, so light weight but covers well. I don't like to use a heavy powder that shows all the wrinkles, this one is just right!","This pressed powder goes on like silk , so light weight but covers well . I do not like to use a heavy powder that shows all the wrinkles , this one is just right !",5.000000
A28N2AWOVO2PB,B000V5Z4J6,-1,1,4,"You know how annoying it is to keep in mind that every 30-45 days you must throw away your old toothbrush and then find the same kind with the same either soft or medium head and it is never exactly the same and you have to get used to it again and then whole cycle repeats itself?

Well, no more. I have an automatic toothbrush and all I do now is put its head in this neat sanitizer and it kills all the bacteria and I can go on for another 20-30 days without having to worry about repeating this process. The product has UV bulb, which is what actually kills the bacteria. There is an extra brush head holder for different models of brush heads (Oral-B-FlexiSoft and FlossAction and most Sonicare models). I didn't have troubles putting the holder into the Sanitizer. The cleaning takes approximately 10 minutes and when complete it shuts itself off. It was prebuilt with a drip tray to get rid of excess water. This is a great gift for anyone in your family. Folks, it doesn't get any easier or more practical than this.","You know how annoying it is to keep in mind and then find the same kind with the same either soft Well , no more . and all I do now is put its head in this neat sanitizer and it kills all the bacteria and I can go on for another 20 - 30 days without having to worry about repeating this process . which is what actually kills the bacteria . I did not have troubles putting the holder into the Sanitizer . This is a great gift for anyone in your family . Folks , it does not get any easier",4.000000
A3IVDKJ8B51LO0,B0012Y0ZG2,-1,1,5,Would buy more of the body cream if moire was available.  This body cream is hard to come by.  I buy anytime I find on a site.  Lotion is easily available but the body cream is difficult to obtain.  This is my signature fragrance.,Would buy more of the body cream if moire was available . This body cream is hard to come by . Lotion is easily available but the body cream is difficult to obtain .,5.000000
A39AEA8OFO8JT,B001OHV1H4,-1,1,5,"I was using this shampoo from six years and found helpful restoring hair and reducing dryness of psoriasis.
But it was discontinued from three years .Why I don't know .Then I used other psoriasis  shampoos ,which didn't help .scalp still dry and hair falling down. I bought on line but came in small bottle and was costly, and was looks like doublicate not the real.","and found helpful restoring hair But it was discontinued from three years .Why which did not help .scalp still dry and hair falling down . and was costly , and was looks like doublicate not the real .",5.000000
A3IVDKJ8B51LO0,B001OHV1H4,-1,1,5,Would buy more of the body cream if moire was available.  This body cream is hard to come by.  I buy anytime I find on a site.  Lotion is easily available but the body cream is difficult to obtain.  This is my signature fragrance.,Would buy more of the body cream if moire was available . This body cream is hard to come by . Lotion is easily available but the body cream is difficult to obtain .,5.000000
A28N2AWOVO2PB,B000PKKAGO,-1,1,5,"I used to wonder what caused redness and skin irritation every time I shaved. When it started for me I tried switching to environmentally friendly shaving cream, then I changed my shaving blades, then I tried changing my aftershave, but nothing helped. Regardless of what I did the irritation always came back.

I think I finally found the answer after I started using the new Philips Norelco drive-shave system. First, let me sing a praise for its smooth design and ingenious way of reminding me when I need to clean the blades (a cool blue image of a water faucet appears on the handle immediately after each shave) and how many minutes of battery life remain (cool blue large numbers appear after every shave as a reminder). As far as I am concerned these are the two main things I need to know so that I can get the job done.  Next, let share with you how wonderful I feel after each shave. The benefits of dry shaving prevented my skin from being exposed to the sharp blades and water, which in my opinion are solely responsible for the irritation of my skin.

If I could recommend one minor improvement, it would be to make the system's blades sensitive enough to be able to remove even the smallest or toughest hairs on my neck. I find myself having to reapply some circulating effort around the same areas every time until I get all the hairs out of the way. Still, this is a small price to pay considering the fact that I am pain and embracement free after each shave. A great gift idea.","I used to wonder what caused redness and skin irritation every time I shaved . When it started for me I tried switching to environmentally friendly shaving cream , then I changed my shaving blades , then I tried changing my aftershave , but nothing helped . Regardless of what I did the irritation always came back . First , let me sing a praise for its smooth design and ingenious way of reminding me when I need to clean the blades ( a cool blue image of a water faucet appears on the handle immediately after each shave ) and how many minutes of battery life remain ( cool blue large numbers appear after every shave as a reminder ) . As far as I am concerned these are the two main things I need to know so Next , let share with you how wonderful I feel after each shave . The benefits of dry shaving prevented my skin from being exposed to the sharp blades which in my opinion are solely responsible for the irritation of my skin . If I could recommend one minor improvement , it would be to make the system 's blades sensitive enough to be able to remove even the smallest or toughest hairs on my neck . Still , this is a small price to pay considering the fact that I am pain and embracement free after each shave . A great gift idea .",4.000000
A1NXF07STAXNN3,B0009RF9DW,-1,1,5,soapy,soapy,5.000000
A32MXI9376X72P,B000FI4S1E,-1,1,5,"Not found often elsewhere, such as Sephora and other similar stores.
It's not cheap but it lasts for a long long time.",It is not cheap,5.000000
A2LW5AL0KQ9P1M,B00EF1QRMU,1,-1,2,"Both times that I experimented with the product, I found the results unsatisfactory. It made my hair a bit smoother, but I couldn't achieve any real volume with it. The best I can say, is that it has a pleasant scent. (But those with fragrance sensitivities/allergies may find themselves bothered by it).

And, I must agree with several reviewers who sagely noted that the components of the product are less-than-healthy. The first two times I tried the whip, I quickly washed my hands afterward. Of course, logically, it was still in my hair ... and near/on my scalp. Ultimately, this made me way too nervous to continue to use it, so I tossed it.

There are number of better, more effective, less expensive products on the market. Although a little pricey,&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Alterna-Bamboo-Volume-48-Hour-Sustainable-Volume-Spray-4-2-oz/dp/B00CCYOHPQ/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Alterna Bamboo Volume 48 Hour Sustainable Volume Spray-4.2 oz.</a>&nbsp;is amazing!!! And completely natural! Give that one a try.","that I experimented with the product , I found the results unsatisfactory . It made my hair a bit smoother , The best I can say , is that it has a pleasant scent . But those with fragrance sensitivities / allergies may find themselves bothered by it ) . And , I must agree with several reviewers who sagely noted that the components of the product are less - than - healthy . Ultimately , this made me way too nervous to continue to use it , so I tossed it . There are number of better , more effective , less expensive products on the market . Although a little pricey,&nbsp;<a data - hook=""product - link - linked "" class=""a - link - normal "" href=""/Alterna - Bamboo - Volume-48 - Hour - Sustainable - Volume - Spray-4 - 2 - oz / dp / B00CCYOHPQ / ref = cm_cr_arp_d_rvw_txt?ie = UTF8"">Alterna Bamboo Volume 48 Hour Sustainable Volume Spray-4.2 oz.</a>&nbsp;is amazing ! ! ! And completely natural !",3.000000
APQ1FY4E25XEP,B000URXP6E,-1,1,5,"This pressed powder goes on like silk, so light weight but covers well. I don't like to use a heavy powder that shows all the wrinkles, this one is just right!","This pressed powder goes on like silk , so light weight but covers well . I do not like to use a heavy powder that shows all the wrinkles , this one is just right !",5.000000
A35GLRQ89X0WRD,B0012Y0ZG2,-1,1,5,My scalp randomly starts hating any kind of product being on it and retaliates by going crazy with eczema like symptoms that seems to last forever. This is the only shampoo and conditioner that I have found that doesn't make my scalp cranky...It's a good product!,My scalp randomly starts hating any kind of product being on it and retaliates by going crazy with eczema like symptoms that does not make my scalp cranky ... It is a good product !,5.000000
A2503LT8PZIHAD,B001E96LUO,-1,1,4,"I do.  I always tell the girls that.  Really, lipstick and mascara!  Nothing else is needed!  So, yes, I had the talk with the teenage girl again.  ""Stop putting the makeup junk all over your face!!!  Your face is beautiful!  Why make it all funny colors?""

She liked the way this one felt when she cleaned (all the gunk off) her face.  She said it didn't feel like it was all burning like one of our recent experiments.  (Don't ask, don't tell.  LOL.)  She said it felt more lotiony.

I hope this one works better at cleaning her face.  I wish she would stop putting stuff all over it.","So , yes , I had the talk with the teenage girl again . "" Stop putting the makeup junk all over your face ! ! ! Your face is beautiful ! Why make it all funny colors ? "" 

 She liked the way this one felt She said it did not feel like it was all burning like one of our recent experiments . ( Do not ask , do not tell .   LOL . ) I hope this one works better at cleaning her face . I wish she would stop putting stuff all over it .",4.000000
A1F8L7H54H5WFZ,B000URXP6E,-1,1,5,"My ""go to"" shampoo for my blonde foiled hair. The only other product I'll use aside from Pureology.  Warning to new users, don't leave in too long or it will blue your hair and wait one week before using on newly highlighted hair.","Warning to new users , do not leave in too long",5.000000
A337VOJXCV97F6,B0012Y0ZG2,-1,1,5,$65 for one bottles of soap!! Do NOT use this sight unless you are very wealthy!,Do NOT use this sight unless you are very wealthy !,5.000000
A4WYCR7FYUSPS,B000URXP6E,-1,1,5,Dove no longer manufactures this body wash so I was relieved to find it on Amazon. The price is ridiculous but since I could not find it anywhere else I bought it. This is the only body wash I can use that doesn't dry my skin and make me itchy. If you pair this with Dove's Cream Oil lotion you're good to go.,The price is ridiculous and make me itchy .,5.000000
